DATE_NUM,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT,
736386.000000,1.001550,0.999819,1.011471,1.006018,0.992857,0.988863,0.996445,1.013491,0.995270,0.981635,1.006077,0.994360,1.009296,0.976902,0.996425,0.995471,0.992941,0.984645,1.003527,0.984941,0.992587,1.001073,0.992630,0.998239,0.977513,
736389.000000,0.997730,1.003612,1.000169,1.012412,0.991291,0.989212,1.002203,0.999532,0.983051,0.992426,0.992953,0.994612,0.978450,0.999768,1.001111,0.991154,0.991509,0.991813,0.983866,0.990012,0.991333,0.981620,0.995325,0.994316,0.997444,
736390.000000,1.039715,1.021950,1.015062,1.020532,1.024828,1.032239,1.022299,1.034241,1.012730,1.025490,1.026360,1.019105,1.051510,1.012984,1.014165,1.017339,1.030671,1.033412,1.021594,1.011708,1.024274,1.021578,1.031082,1.014390,1.001809,
736391.000000,1.002188,1.005634,0.997416,1.004197,1.002609,1.011726,0.993344,0.997090,0.999125,1.014363,1.005597,0.998321,1.009459,1.001831,0.996887,0.998872,1.010048,1.007037,0.988875,1.016250,1.000636,0.996712,0.995445,1.012826,0.996238,
736392.000000,1.007444,1.016982,0.999665,1.034160,0.998885,1.004476,1.018763,1.007328,1.009635,1.011005,1.001310,0.996357,1.003347,1.004341,0.984892,0.999812,0.996748,0.988669,0.990493,1.003513,0.996370,1.004535,0.994751,0.995587,0.998943,
736393.000000,1.014877,1.003443,1.012206,1.015191,0.997395,1.004569,0.996559,1.009721,0.990221,1.000000,1.001635,0.998593,1.001501,1.003412,1.004199,1.004329,0.999616,0.993887,0.996584,1.007846,1.005464,0.999836,0.999865,0.998458,1.009677,
736396.000000,0.988933,1.012180,1.015115,1.026496,1.012686,1.031161,1.009240,0.990500,1.004858,1.017054,1.010121,1.002254,0.998168,0.997733,0.999744,1.003124,1.010752,0.980780,0.967189,0.995328,1.000091,0.999672,0.973478,1.007721,1.016622,
736397.000000,0.991754,1.007288,0.995525,0.959342,0.996684,0.978714,0.984204,0.975861,1.009882,0.992294,0.987718,0.995128,0.980647,1.007044,1.010841,0.997696,0.996391,1.012150,1.009452,0.999519,1.009563,0.999179,0.981652,1.004788,1.002209,
736398.000000,1.000891,0.993606,1.004168,1.001952,1.020703,1.045977,0.998364,0.988852,0.994555,1.009636,1.010144,1.005837,1.005784,1.011056,1.010302,0.999313,0.998284,1.023040,0.975255,0.998796,1.004330,0.999505,1.000849,0.997713,0.999852,
736399.000000,1.000494,0.994920,1.000651,0.992904,0.991669,1.012066,0.993651,1.007404,0.998889,0.998433,1.012310,1.002808,0.991374,1.009373,1.002842,0.998750,1.012987,0.985049,1.009429,0.991803,1.001796,1.008175,0.993492,0.999618,0.998223,
736400.000000,1.010774,1.012085,1.013747,1.020179,1.017531,1.006813,1.009275,1.019335,1.020415,1.015479,1.016320,1.005320,1.012455,1.007130,1.013085,1.012446,1.011792,1.019597,1.020380,0.993559,1.018919,1.024654,1.020080,1.004014,0.996440,
736403.000000,1.002542,1.001850,1.013721,0.999039,0.994257,0.996617,1.008883,0.997077,1.002958,1.002950,0.989609,0.999536,0.996293,1.001991,1.011107,0.999567,0.997745,1.001884,1.012151,0.992905,0.992784,1.000959,0.998046,1.000191,1.002829,
736404.000000,1.020094,0.994292,1.000158,0.996013,0.998556,1.000106,0.994231,0.990488,1.006753,1.001261,1.007000,1.000929,1.001353,0.998896,1.004312,1.003708,0.987566,1.007899,1.009702,1.001725,1.009750,0.997045,1.005875,1.002474,1.010837,
736405.000000,1.013291,1.007935,1.009576,1.026229,1.007954,1.011987,1.002036,0.990199,1.005705,1.012801,1.001264,0.996752,0.995270,0.995800,1.000729,1.002956,0.990843,1.014182,1.007492,1.000369,1.006671,1.000401,1.006397,1.010253,0.998531,
736406.000000,0.998396,1.006365,1.024535,1.020985,1.011119,1.015618,1.011784,1.015744,1.003296,1.015540,1.009151,0.993762,0.997115,1.015982,0.997086,1.005280,0.992106,1.005704,1.021339,1.017335,1.010028,0.997037,1.010640,1.007893,0.992058,
736407.000000,1.001134,1.018975,1.024943,0.994334,1.004966,1.008257,0.995984,1.030672,1.003591,1.000340,1.021889,1.007120,1.029447,0.996286,1.007470,1.009649,1.013972,0.978595,0.996993,1.004834,0.999396,1.017586,1.008751,0.992728,0.992587,
736410.000000,0.999906,0.999837,1.014183,1.005566,0.995058,0.987205,0.992540,0.991688,0.997411,1.010470,0.989596,0.997953,0.999669,1.001535,0.997824,0.997036,1.010526,1.006917,1.027465,1.002044,1.002332,1.000158,0.999864,1.003756,1.015236,
736411.000000,1.007648,0.990198,0.994553,0.995520,1.003193,0.990253,0.991062,0.986628,0.996794,0.996434,0.999382,1.000932,0.996361,0.996278,1.000081,1.000425,1.004356,1.003899,1.002781,0.993039,1.000259,1.010100,0.989020,0.995696,0.998529,
736412.000000,0.994472,1.000330,0.983274,0.975248,0.984088,0.980000,0.992314,0.999222,0.997167,0.981769,0.990099,1.010430,0.995020,0.999121,1.002988,0.996119,1.000943,0.998150,0.962096,1.000967,0.998535,1.013826,1.013021,0.994362,0.993959,
736413.000000,0.995666,0.997361,0.994430,1.021852,1.004671,1.013463,1.004028,0.992991,1.001843,1.017538,0.996250,0.998249,0.992326,1.002640,0.992753,1.001157,0.999812,1.004447,0.987348,1.000845,0.995686,0.990754,1.003112,1.012285,1.008005,
736417.000000,0.995457,0.996858,0.993718,1.000398,0.997854,0.998208,1.008949,1.005490,1.004752,1.003042,1.000627,0.999261,0.998655,1.004827,0.999026,1.011066,0.995478,0.987640,0.994972,0.996743,1.007453,1.002566,0.999191,0.997013,1.001765,
736418.000000,1.023672,1.005308,0.996877,1.009161,1.007168,1.006759,1.000714,1.007735,1.010604,1.006267,1.015047,1.008408,0.993771,1.014847,1.006495,0.988634,1.009275,1.021853,1.002446,1.002179,1.001376,1.007059,1.017548,1.012172,0.998679,
736419.000000,1.017459,0.994884,0.982427,1.006578,1.012811,0.999266,1.007641,1.009482,1.007171,0.993839,1.010191,0.998534,1.011520,1.002152,1.015004,1.014356,0.998124,1.006215,1.008944,0.998551,1.008762,0.998845,1.018573,0.999815,1.011318,
736420.000000,0.994797,1.018411,0.987245,1.000392,1.000351,1.001575,1.004044,1.003067,1.000075,1.020484,0.988994,0.992842,0.991794,0.995921,0.998808,0.999281,0.994175,1.003270,0.990812,0.995525,0.993869,0.993985,0.996093,1.000740,0.995494,
736421.000000,1.009175,0.995114,1.000158,1.003266,1.007728,0.988050,0.997583,1.018091,1.010642,1.007065,1.003091,1.009150,1.010976,1.009485,1.010662,1.005401,1.014931,1.006156,1.001952,1.014822,1.005912,1.007913,1.014514,0.998706,1.008322,
736424.000000,1.010274,0.992144,0.995117,0.986066,0.989799,0.991195,0.996063,0.987173,1.000000,0.997050,0.986132,0.994505,0.996130,1.001281,1.004330,0.993255,1.013035,0.997481,0.973697,0.996169,1.001363,0.996690,1.003093,1.007591,1.000579,
736425.000000,0.988211,0.992907,1.005462,0.993661,0.980100,0.991866,0.982975,0.984661,0.997998,0.986388,0.996875,1.003315,0.985811,0.992322,0.998511,0.996454,0.997059,0.984304,0.994998,0.999399,0.987836,0.981080,0.988950,0.993936,0.993343,
736426.000000,1.010473,0.999666,1.007085,0.999734,1.015228,1.023416,1.004948,0.998970,1.006390,1.000133,1.005643,1.004314,1.007711,1.003868,1.001099,1.006031,1.025627,1.010264,1.010726,1.007816,0.998278,1.007793,1.016110,0.999907,1.005828,
736427.000000,0.978190,0.982966,0.992730,0.986041,0.985714,0.999473,0.986459,0.969199,0.988408,0.988202,0.983479,0.998629,0.974664,0.992507,1.004862,1.002098,0.996225,0.988026,0.999834,0.993199,0.987665,0.990940,0.991945,0.971599,0.988123,
736428.000000,1.001106,1.010873,1.006929,1.002427,1.003261,1.016246,1.002704,0.999135,0.998133,1.007420,1.002536,0.998444,1.007327,1.011001,0.998595,0.996829,0.998917,0.999265,0.985406,0.999519,1.006376,0.990620,1.005801,1.003462,0.997654,
736431.000000,1.003313,1.005042,1.000235,1.003766,0.997472,0.988685,0.998444,1.012776,0.995435,0.999330,1.001265,0.998808,1.007967,0.990826,0.996874,0.999760,0.994400,0.997979,0.974756,0.994351,0.996095,1.005172,0.997308,0.989076,0.990303,
736432.000000,1.013025,1.014716,1.012196,1.019697,1.000724,1.023834,1.011219,1.013863,1.010300,1.002546,1.006000,1.005781,1.018557,1.004522,1.000392,1.008644,1.005268,1.006260,1.010877,1.001209,1.003572,1.003720,1.008995,1.006588,1.020772,
736433.000000,1.014487,1.024390,1.012898,1.039816,1.021346,1.000923,1.021880,1.035902,0.995981,1.010693,1.008475,1.002464,1.042342,0.986924,0.994358,1.003333,1.011204,1.012809,1.017592,0.995533,1.006685,1.007571,1.015156,0.987295,1.005087,
736434.000000,1.000535,1.005631,0.997789,0.998989,1.000708,1.003893,0.991455,1.006631,1.003960,0.999537,0.989729,0.999727,1.012947,0.995439,1.004886,0.997450,1.008756,1.000181,0.998489,1.002690,0.994826,1.001722,1.007778,1.001365,0.994939,
736435.000000,0.979929,0.994081,1.002140,1.001518,0.987611,0.992345,0.999595,0.985147,1.004763,1.003705,0.989308,1.003095,0.988497,1.005891,1.002118,1.003687,0.994508,1.005239,1.000168,1.003536,1.007541,0.994921,0.996888,0.999805,1.003779,
736438.000000,0.978425,1.007242,1.006406,1.001010,1.010394,1.015119,1.029313,1.003154,1.013258,1.005339,1.006039,1.006807,1.006465,1.002603,1.008374,1.004562,1.006591,1.014555,1.001177,1.006440,0.998107,1.003770,1.017108,1.007400,1.011584,
736439.000000,0.994697,1.015657,1.005380,1.014385,1.004966,1.018237,1.011431,1.022827,0.990058,0.944077,0.998420,1.015776,1.016862,1.008221,1.000078,1.000590,1.006193,0.998760,0.999832,1.005433,1.002241,1.021047,0.991406,1.006766,0.998711,
736440.000000,1.002058,1.022810,0.984097,0.991914,1.003883,1.011841,1.006138,1.026622,0.998154,1.014653,1.012658,1.007987,1.014529,0.952146,0.997594,0.995815,0.995076,0.985813,1.001007,0.979227,0.995958,1.026283,1.004954,0.993664,0.991973,
736441.000000,0.989172,1.009074,1.001302,0.996074,0.992968,0.997148,0.996514,0.990059,0.995636,1.021833,0.999063,0.999912,0.990037,0.983998,0.978530,0.998342,1.000353,1.003418,1.007716,0.990803,0.939465,0.992757,0.995564,0.966763,0.989308,
736442.000000,0.997263,1.004877,1.002371,0.995678,0.996813,1.006016,1.008357,1.008650,1.007875,0.994642,0.989678,0.997799,1.005818,1.020156,0.997695,1.000000,1.002474,0.928290,0.989181,1.001856,1.018844,1.008799,0.979205,1.010394,1.003651,
736445.000000,0.994322,0.996511,0.997711,0.980465,1.002842,0.995099,1.007709,0.990045,0.999926,1.002088,0.992099,1.001677,0.994216,1.003816,1.015617,0.998340,0.990835,1.006373,0.996298,1.005683,0.995489,0.997391,0.987738,1.004154,1.010914,
736446.000000,0.993053,1.007610,1.019044,1.011199,1.007793,1.007684,1.003060,1.004543,0.997715,1.001814,1.000319,0.994714,1.005189,0.995974,1.001961,0.986934,0.996798,0.987143,1.005574,0.977153,0.996647,1.003439,1.004991,0.993696,0.997553,
736447.000000,0.937422,1.000453,1.028820,1.013265,1.006678,1.015251,1.003718,1.006512,1.003029,1.009324,1.011146,0.998760,1.002816,1.003368,1.004620,1.009508,1.004818,0.990280,0.995465,1.004274,0.995999,0.989273,1.002929,1.024782,1.001731,
736448.000000,0.969434,0.994112,0.983367,0.988180,0.976257,0.986038,0.988127,0.984244,0.977753,0.977404,0.979842,0.997428,0.992045,0.998881,0.997038,0.995470,0.989878,0.979584,0.987684,0.998373,0.996348,0.994503,0.986287,0.987038,0.992654,
736449.000000,0.988506,0.993773,1.000000,0.999614,0.983190,0.997852,0.992598,0.998904,1.008739,0.992316,0.973321,0.996444,0.993711,1.003809,0.988821,1.002275,0.983853,0.999399,1.006833,1.004514,1.007056,0.997047,0.994336,0.998432,0.970396,
736452.000000,0.998933,1.003821,0.994139,1.001544,0.995635,1.011059,1.010653,1.012613,1.016133,0.995409,1.010898,1.005978,1.009335,1.004018,1.013519,1.005736,1.008388,1.014839,1.011028,1.010609,1.009190,1.003190,1.015795,1.007460,1.010767,
736453.000000,1.016446,0.987363,0.988658,0.980987,0.981366,0.980737,0.994442,0.981707,0.988901,0.992153,0.991833,0.999468,0.980718,0.996887,1.001560,0.997802,0.996022,0.983600,0.998825,1.001605,0.994771,1.002725,0.983813,0.987529,0.991271,
736454.000000,0.989599,0.990902,0.987924,0.972237,0.984363,0.992795,0.998940,0.981182,1.004608,1.000832,0.991694,0.995829,0.984175,1.003122,1.007243,0.995178,0.995098,1.001808,0.993112,1.006165,0.994562,0.996754,0.998445,1.003157,1.002836,
736455.000000,0.995941,0.994709,1.009092,0.980469,0.991301,1.008252,1.012154,0.996626,0.996374,1.015390,1.001675,1.005881,0.994640,1.001779,0.999613,1.003649,0.986864,1.001404,0.984436,0.996323,1.009296,1.002121,1.003763,1.000000,1.000298,
736456.000000,0.994423,1.009230,1.008934,1.007831,1.012209,1.004338,1.005813,0.995738,1.007648,1.015303,1.004682,0.998760,1.005878,1.005770,1.010056,1.006676,0.990941,1.009011,1.004125,1.010209,0.997291,0.997959,1.004654,1.005507,1.015474,
736459.000000,1.000755,0.991784,0.991296,0.964831,0.999246,0.985176,0.998105,0.991564,1.003979,1.009939,0.992011,1.008692,0.993669,0.998235,1.001915,0.997809,1.009328,0.993650,1.004963,0.999878,1.003259,1.004772,1.006433,0.999218,1.010256,
736460.000000,1.006789,1.013442,1.019833,1.024442,1.019615,1.009168,1.011961,1.024824,1.009322,1.017850,1.011409,1.008354,1.013560,1.011273,1.005885,1.010325,1.010721,1.018973,1.008174,1.004384,1.013176,1.006784,1.012529,1.009005,0.997680,
736461.000000,0.990259,0.996144,0.995285,0.998897,0.987792,0.998716,0.959569,0.987610,0.976656,0.993198,0.997346,0.997384,0.996293,0.993661,0.981307,0.997122,0.993233,1.000588,0.963007,0.995999,0.997328,0.978438,0.977738,0.992433,0.972470,
736462.000000,0.976543,0.996129,1.010677,0.989921,0.998876,1.009690,0.994330,0.991532,0.999181,0.999262,0.990020,0.998776,0.999353,1.008139,1.007589,1.002238,0.996501,1.009011,1.017190,1.003165,1.005984,0.992731,1.007633,1.006256,1.006625,
736463.000000,1.001993,0.996581,0.982889,0.977267,0.994751,0.986486,0.988300,0.982729,0.992101,0.992475,1.005040,0.994135,0.990772,0.989526,0.990086,0.989245,0.995566,0.991652,0.988274,0.985681,1.000266,0.994296,0.986391,0.989703,0.971429,
736466.000000,1.037119,0.999220,1.015289,1.008991,1.016585,1.015386,0.998408,1.000258,1.016600,1.011779,1.016048,1.007749,1.007516,1.005954,1.006288,1.007308,1.014291,1.014683,0.997034,1.004924,0.996183,1.012713,1.012625,1.005693,1.016631,
736467.000000,0.995846,0.979554,0.988221,1.004951,0.988135,0.995357,0.995815,0.995302,0.975322,0.990232,0.986509,0.994669,1.000000,0.980930,0.984958,0.989738,0.993961,0.981348,0.999300,0.987627,0.983785,0.991733,0.987018,0.993559,0.986065,
736468.000000,1.011445,1.012110,0.988156,0.993526,1.002627,0.993151,0.990594,1.034206,0.998257,0.995540,1.000334,0.997892,1.038599,0.993967,0.988409,1.000720,1.006443,1.005940,0.982837,0.990449,1.007969,1.007333,1.008334,0.989980,0.970046,
736469.000000,0.996193,0.987720,0.977784,0.983567,1.031811,0.997901,0.994041,0.967237,0.999697,0.983643,0.987996,0.993485,0.989850,0.996403,0.992711,0.989749,0.998354,0.990356,1.016394,1.004258,0.989218,0.996092,0.992897,0.984918,1.095803,
736470.000000,1.010828,1.018808,0.994613,1.006337,1.014508,0.999399,1.013921,0.998772,1.000911,1.016008,1.017550,1.005265,1.001893,0.991652,0.978211,0.999394,1.009710,1.005962,0.990182,0.997880,1.016258,1.007231,1.010276,1.000604,1.009538,
736473.000000,1.012707,0.994837,1.001492,1.007586,0.998927,0.995892,0.993987,1.006084,0.996739,0.996740,1.002653,0.995739,0.999213,1.000455,1.002040,1.006666,0.996552,0.988345,0.991324,1.002249,0.995531,0.996028,0.994078,0.989529,0.994847,
736474.000000,1.015244,1.020129,0.999373,1.009801,1.018969,1.008150,1.003327,1.013767,1.014762,1.010493,1.027456,1.004725,1.017019,1.009097,1.009283,1.015171,1.012382,1.031181,1.010716,1.009601,1.018404,1.016639,1.028105,1.008954,1.010647,
736475.000000,1.017569,1.006783,1.010667,1.020819,1.015806,1.015770,1.003517,1.023225,0.998800,1.022790,1.010625,1.005857,1.015184,1.000226,0.994433,1.008065,1.017446,1.010273,0.989397,1.006299,1.000882,1.006260,0.995969,1.005446,1.003417,
736476.000000,1.007930,0.998775,1.003492,0.993248,0.999308,0.997347,0.999499,0.987411,1.006381,1.004944,1.003186,0.996030,0.992521,1.006985,1.004300,0.993647,0.996818,0.995587,0.997321,0.996809,1.000528,0.996702,0.999241,1.006219,1.005250,
736477.000000,0.999402,1.004446,0.999304,0.998335,1.000692,1.005123,1.004809,1.006054,0.999179,1.002624,1.002541,1.001417,1.006151,1.002014,0.995638,0.999882,1.001596,1.008287,1.006268,1.002585,1.005106,1.007670,1.008354,1.009170,0.998588,
736481.000000,0.995117,1.003663,0.976242,1.007643,1.004495,0.990002,0.989331,0.999687,0.991520,1.005888,1.000633,0.996727,0.997554,0.995980,0.990345,0.996625,0.996105,1.012997,0.982737,0.995211,0.999650,0.997537,0.990962,1.005531,1.000424,
736482.000000,0.985980,1.002281,1.002061,0.996690,0.994837,1.001287,0.992945,1.003072,0.997805,0.991999,1.002216,1.000799,1.006435,1.002242,0.999263,1.002198,1.001244,0.997170,0.994748,1.009255,1.006133,1.006434,1.003547,0.990766,0.996044,
736483.000000,0.992484,1.007586,1.003481,1.018680,1.006228,0.994067,1.002030,0.995687,1.004400,1.006491,1.003159,1.015162,1.001827,1.000447,1.000743,0.996147,1.008699,0.992999,0.995618,1.001956,1.000261,1.011224,1.009215,1.006742,1.006383,
736484.000000,1.002046,0.986146,1.004178,1.019288,1.001719,1.001293,1.000304,0.977336,0.994940,0.996026,0.995592,1.002358,0.982222,1.007156,1.001486,1.002023,0.996832,0.986852,0.980195,1.006345,0.997824,1.005880,0.999875,1.002954,0.998873,
736487.000000,1.007251,1.006871,1.035484,1.018390,0.998970,1.005066,1.000304,1.008929,0.980644,0.998953,1.001898,1.008801,1.009901,1.007327,1.005356,1.010096,1.009357,1.006565,1.015903,1.003638,0.997470,1.009573,1.007506,0.995876,1.002540,
736488.000000,1.004056,0.999242,1.000227,1.005103,0.998969,1.021251,0.995647,0.987967,1.005651,1.003929,1.006313,0.999655,0.996630,0.998898,0.999180,1.004880,0.997026,0.999425,0.986188,0.994563,1.002187,0.991241,1.000745,1.020509,0.999718,
736489.000000,0.999091,1.005616,1.008110,1.016925,1.002408,0.997774,0.996848,0.996584,0.997460,1.004370,1.000314,1.000605,1.002920,1.005075,1.001723,1.002984,1.010877,0.998848,1.010644,1.004009,1.002721,1.025266,1.013027,0.995556,1.003520,
736490.000000,1.007176,0.991699,1.000752,0.987838,1.000000,0.997284,0.997960,0.990494,0.997762,0.996234,1.001568,1.010363,0.992337,1.004610,1.005569,0.992475,0.992364,0.991929,1.015151,1.006292,1.000000,1.001994,0.995224,1.008346,0.997334,
736491.000000,0.991771,0.988738,0.985274,0.985355,0.996225,0.991927,0.994890,0.978586,0.996365,0.993156,1.003131,1.000086,0.985946,1.005026,0.996498,0.990772,0.993529,0.997288,1.003094,1.000360,0.996410,0.989764,0.986709,1.013859,1.000703,
736494.000000,0.984923,0.979991,0.990697,0.989478,0.993455,1.001177,1.002363,0.991594,0.992238,0.992847,1.004058,0.998120,0.991071,0.988606,1.005149,0.991516,0.995741,0.973970,0.996371,0.992428,0.992883,0.991741,0.977800,0.998101,0.991426,
736495.000000,1.001233,0.959165,1.004464,0.995082,1.004161,0.991969,1.008507,0.983584,0.979739,0.998546,0.999067,1.002826,0.981192,0.998227,0.996097,1.002872,1.002495,0.993818,0.985613,1.009446,0.996018,0.998407,1.002168,1.007989,1.005955,
736496.000000,0.996717,1.005731,0.997395,1.002805,0.989296,0.993582,0.998679,0.999795,1.010300,0.997484,0.983510,0.993938,0.998228,0.999334,0.997877,1.001134,0.997156,0.997190,1.003511,0.995201,0.993425,1.000109,0.994909,0.997169,1.002396,
736497.000000,1.004221,1.008304,0.993930,0.998934,1.007679,1.004373,1.001119,1.003216,1.006559,1.002522,1.002531,1.001976,1.004034,1.006665,1.001800,1.012694,1.025138,1.014087,0.984533,1.005546,1.008407,1.010200,1.002303,1.011734,1.002531,
736498.000000,0.977242,0.998870,1.003479,1.012535,1.002771,1.004947,1.006302,0.993248,0.998273,1.006156,1.002209,0.990055,1.000964,0.988523,0.998367,0.994174,0.972000,0.994840,1.004488,0.996643,0.992106,0.993005,0.982642,1.005986,0.995091,
736501.000000,0.997587,1.007113,1.022570,1.006585,0.994818,1.010239,1.005758,1.014488,1.003775,1.010659,1.012909,1.009179,1.001445,1.004242,1.009406,1.013555,1.004473,0.998803,1.012102,0.998917,1.006705,1.006028,1.004546,0.999628,1.002114,
736502.000000,1.008517,0.999840,0.990734,1.000785,0.998958,1.006140,0.992468,1.004061,1.000940,1.002864,1.004663,0.996911,1.009299,1.003335,0.993599,1.000817,1.001959,1.022369,1.007542,1.004456,1.000977,0.997618,0.999871,1.006325,1.005063,
736503.000000,0.996247,0.994542,1.001901,0.999215,0.998262,0.990798,0.999696,0.998584,0.998904,0.992665,0.999072,1.002410,0.996187,0.994018,0.983609,0.999183,1.014045,0.996093,0.996348,1.001918,0.992104,0.997902,0.989655,0.998706,1.004059,
736504.000000,1.005756,1.020985,1.013508,1.023421,1.017410,1.021018,1.002328,1.030512,1.005408,1.015891,1.021679,1.007900,1.021368,1.004904,1.004892,1.016819,1.011220,1.018043,0.991754,1.007658,1.018063,1.009354,1.022214,1.011845,1.004878,
736505.000000,0.971904,0.949565,0.947360,0.933648,0.949692,0.975680,0.966673,0.929254,0.985268,0.943611,0.956350,0.985091,0.930523,0.974490,0.985397,0.971340,0.968793,0.959931,0.971729,0.976844,0.975143,0.986349,0.959350,0.995610,0.998058,
736508.000000,0.985439,0.960206,0.969807,0.977407,0.984144,0.984887,0.986001,0.983434,0.986313,0.978921,0.973693,1.007956,0.966611,0.996585,0.973711,0.988588,0.989799,0.971904,0.986690,0.987479,0.993965,0.998689,0.977215,1.005695,0.993607,
736509.000000,1.016840,1.003988,1.009698,1.015971,1.017576,1.012654,1.017694,1.020787,1.022941,1.015331,1.015299,1.014415,1.033154,1.009137,1.018917,1.014355,1.004882,1.020855,1.023126,1.015142,1.034255,1.011669,1.024816,1.001462,1.000140,
736510.000000,1.008655,1.035063,1.025022,1.023580,1.016912,1.017613,1.009683,1.021698,0.998745,1.018943,1.023725,1.009304,1.028226,1.005885,1.008355,1.011380,1.026448,1.022249,1.038425,1.017584,1.023482,1.013049,1.021022,1.004378,1.013285,
736511.000000,1.012712,1.018950,1.022679,1.021285,1.015216,1.013634,1.008661,1.021168,1.002512,1.022363,1.027247,1.016509,1.015359,1.020027,1.007114,1.020989,1.009816,1.012466,1.001270,1.009057,1.019091,1.004839,0.966510,1.014167,1.007728,
736512.000000,1.003033,0.998848,0.998614,1.008442,1.003834,0.993513,1.002147,0.997779,1.015115,1.003756,0.998476,0.999918,0.993513,0.995367,1.000499,1.002399,1.005728,0.999804,1.007428,1.001299,0.998404,0.997592,1.004180,1.006984,0.997124,
736516.000000,0.990614,0.974625,0.979027,0.972923,0.992642,0.994431,0.996226,0.974368,0.997917,0.995602,0.997862,1.008080,0.972086,1.006870,1.002990,1.000513,1.001035,1.000196,0.992627,1.007785,0.998570,1.004969,1.002551,1.005335,1.004532,
736517.000000,1.005685,1.005579,0.999921,1.006050,1.013766,1.009752,1.008089,1.007823,1.017163,1.004549,1.008874,1.003026,1.010747,0.996478,0.998923,0.997324,1.020000,1.004104,1.010870,0.995201,1.000674,1.005792,0.991830,1.005271,1.009297,
736518.000000,1.004292,1.005548,1.001654,1.002940,1.000696,0.985370,1.006855,1.009755,0.996884,1.001510,1.006976,0.998940,1.006479,0.996024,1.002404,0.998344,0.993577,1.000000,1.002150,0.997648,0.989475,0.988903,1.006077,0.984358,0.996072,
736519.000000,1.007713,1.028089,1.022961,1.030913,1.018093,1.016691,1.012295,1.022993,1.024245,1.012189,1.024096,1.002775,1.020634,1.006431,1.003225,1.012867,1.009697,1.017906,1.014306,1.011081,1.004851,1.003338,1.025634,1.009390,1.004216,
736522.000000,1.003103,1.010896,1.014990,1.005558,1.005810,1.005918,1.003614,1.012036,1.006030,1.005633,1.011177,1.000651,1.007116,1.004187,1.005688,1.005025,0.999832,1.005545,1.001939,0.999767,1.000339,0.993275,1.001309,1.000537,1.002979,
736523.000000,1.004537,1.013514,0.990684,1.025707,1.006116,1.013189,1.002200,1.031079,0.997706,1.011009,1.016289,0.999919,1.014935,1.000220,1.002049,1.006460,1.004381,1.011789,1.021644,1.000000,0.999746,0.996722,1.012546,0.991775,0.989333,
736524.000000,0.994355,1.001587,0.994649,0.998621,1.004728,0.998783,0.996806,1.006373,0.990508,1.006241,1.002003,1.000651,0.999367,1.003510,1.004663,1.000279,0.999161,1.005638,0.998794,1.001633,0.999238,1.011583,0.999742,1.009555,1.004777,
736525.000000,1.019820,1.008082,1.011068,1.004643,1.000336,1.000469,1.000901,1.029255,1.007337,1.014302,1.005427,1.001464,1.015199,0.998907,1.009038,1.009430,1.001679,1.004298,1.008622,0.999767,1.006271,0.995477,1.008779,0.997143,1.001086,
736526.000000,0.999899,1.002672,1.006385,1.007994,1.002016,1.003093,0.998299,0.994463,1.001784,0.996881,0.996307,0.998539,1.000936,0.998687,0.997418,1.002764,0.999665,0.999256,0.989400,1.001630,0.999158,1.003479,1.002048,1.000000,0.999593,
736529.000000,1.010630,1.003293,1.007856,0.998624,1.003018,0.991218,1.003507,1.010455,1.011574,1.000501,0.999429,1.001138,0.996572,1.000000,1.001537,0.998402,0.989770,1.004842,0.997754,0.999069,0.989379,0.995896,1.000128,1.001612,1.002307,
736530.000000,1.000401,1.002657,1.009218,0.998998,1.000334,0.999528,0.993210,0.988245,1.004694,0.998248,1.002854,1.017135,0.998437,1.000000,1.021809,1.000718,0.993900,0.983877,1.000346,1.002793,0.997189,1.013073,1.005236,0.995888,0.997563,
736531.000000,1.000901,1.004987,1.000446,0.999373,1.023730,0.995756,0.987433,1.002230,1.003139,1.011155,1.015362,0.999122,1.001096,0.997370,0.996522,1.000993,1.002216,1.053117,1.000000,0.997895,0.999658,1.003016,1.008130,0.998564,1.001765,
736532.000000,0.994698,0.983716,0.991167,1.004015,0.998368,0.998106,0.997862,0.989368,0.990248,0.994360,0.960213,1.000080,0.996246,0.998681,1.008885,0.993606,1.000000,0.998033,0.986669,0.999297,0.997521,0.998951,0.992818,0.995505,0.996341,
736533.000000,0.992256,1.013400,0.999551,0.992126,1.004251,1.002562,0.996939,1.002249,1.003307,1.010096,1.011380,0.999041,1.005496,1.008361,1.008492,1.000999,1.000510,1.013799,0.995438,1.005395,1.003684,1.005739,1.014215,1.013184,1.000408,
736536.000000,0.986620,1.000778,0.996029,0.991308,1.002605,0.975487,0.996725,1.000624,0.999853,1.003579,1.000865,0.998880,0.997345,0.994327,0.993295,0.995511,0.995580,1.002828,1.007227,1.000933,1.002561,0.986359,0.987862,0.995900,1.002719,
736537.000000,0.993117,1.000622,1.014367,1.051595,1.002923,0.996216,0.992812,1.004049,1.001832,0.996742,1.011531,1.002082,1.004071,0.984859,0.955338,0.989033,0.996585,1.000529,0.986524,0.993823,1.001703,0.999789,0.994299,0.981027,0.999729,
